Run_ID,Run_Timestamp,Symbol,Date,Close_Price,Volume,Z_Score,Skewness,Kurtosis,ADF_p_value,Volume_Spike,Signal_Strength,Signal,Reason,Confidence,Logic,Factors,Buy_Logic,Sell_Logic,Validation_Message,Buy_Threshold,Sell_Threshold,Sector,Analysis_Timestamp,Tickers_Analyzed,Portfolio_Positions
579cdf2a,26-08-2025 02:27,MSFT,26-08-2025,504.24,1591965,-1.219965054,11.44369162,229.1961066,0.316113011,2.179952302,0.016982527,BUY,"BUY (MODERATE) - Ticker: MSFT, Z: -1.220, Threshold: -1.186",MODERATE,"BUY: Z-Score=-1.220, Threshold=-1.186, Strength=0.017","Z(-1.22), Threshold(-1.19/-0.72), Vol(2.18)","BUY: Z-Score=-1.220, Threshold=-1.186, Strength=0.017",,"Ticker-specific thresholds applied - Buy: -1.186, Sell: -0.717",-1.186,-0.717,Technology,26-08-2025 02:27,16,1
579cdf2a,26-08-2025 02:27,ASAN,26-08-2025,14.14,374378,-0.218854807,-0.411347586,9.982627145,0.410231959,3.295141955,-0.371072597,SELL,"SELL (HIGH) - Ticker: ASAN, Z: -0.219, Threshold: -0.961",HIGH,"SELL: Z-Score=-0.219, Threshold=-0.961, Strength=-0.371","Z(-0.22), Threshold(-2.36/-0.96), Vol(3.30)",,"SELL: Z-Score=-0.219, Threshold=-0.961, Strength=-0.371","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,26-08-2025 02:28,16,4
579cdf2a,26-08-2025 02:27,BABA,26-08-2025,124.32,849009,1.407559035,3.456262611,45.89052475,0.008516578,1.948077675,0,HOLD,"HOLD (LOW) - Ticker: BABA, Z: 1.408, Threshold: 1.643",LOW,"HOLD: Z-Score=1.408, Threshold=1.643, Strength=0.000","Z(1.41), Threshold(0.05/1.64), Vol(1.95)",,,"Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,26-08-2025 02:28,16,1
579cdf2a,26-08-2025 02:27,BW,26-08-2025,1.76,105226,2.077283922,0.540698976,3.59483522,0.955395739,2.038748588,0,HOLD,"HOLD (LOW) - Ticker: BW, Z: 2.077, Threshold: 3.281",LOW,"HOLD: Z-Score=2.077, Threshold=3.281, Strength=0.000","Z(2.08), Threshold(1.12/3.28), Vol(2.04)",,,"Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,26-08-2025 02:28,16,6
579cdf2a,26-08-2025 02:27,CVNA,26-08-2025,362.37,347769,1.093198789,12.27993363,269.847582,0.015469665,3.115738843,-0.902099395,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.093, Threshold: -0.711",HIGH,"SELL: Z-Score=1.093, Threshold=-0.711, Strength=-0.902","Z(1.09), Threshold(-2.04/-0.71), Vol(3.12)",,"SELL: Z-Score=1.093, Threshold=-0.711, Strength=-0.902","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,26-08-2025 02:28,16,2
579cdf2a,26-08-2025 02:27,GOOG,26-08-2025,209.26,2313443,1.7956714,1.119743438,15.15403068,0.683686766,3.173441064,0,HOLD,"HOLD (LOW) - Ticker: GOOG, Z: 1.796, Threshold: 2.044",LOW,"HOLD: Z-Score=1.796, Threshold=2.044, Strength=0.000","Z(1.80), Threshold(0.89/2.04), Vol(3.17)",,,"Ticker-specific thresholds applied - Buy: 0.885, Sell: 2.044",0.885,2.044,Technology,26-08-2025 02:27,16,1
579cdf2a,26-08-2025 02:27,HPE,26-08-2025,22.57,2372677,2.65925212,0.629148626,28.47829724,0.821008268,4.089282181,-1,SELL,"SELL (HIGH) - Ticker: HPE, Z: 2.659, Threshold: -0.461",HIGH,"SELL: Z-Score=2.659, Threshold=-0.461, Strength=-1.000","Z(2.66), Threshold(-0.46/-0.46), Vol(4.09)",,"SELL: Z-Score=2.659, Threshold=-0.461, Strength=-1.000","Ticker-specific thresholds applied - Buy: -0.461, Sell: -0.461",-0.461,-0.461,Hardware,26-08-2025 02:28,16,3
579cdf2a,26-08-2025 02:27,JMIA,26-08-2025,8.235,274251,1.809236636,10.32238943,186.2253296,0.92277206,1.767734086,0,HOLD,"HOLD (LOW) - Ticker: JMIA, Z: 1.809, Threshold: 3.792",LOW,"HOLD: Z-Score=1.809, Threshold=3.792, Strength=0.000","Z(1.81), Threshold(1.22/3.79), Vol(1.77)",,,"Ticker-specific thresholds applied - Buy: 1.222, Sell: 3.792",1.222,3.792,E-Commerce,26-08-2025 02:28,16,6
579cdf2a,26-08-2025 02:27,NVDA,26-08-2025,179.81,11668472,0.745222369,1.192439349,32.74865188,0.031971685,2.177054006,0,HOLD,"HOLD (LOW) - Ticker: NVDA, Z: 0.745, Threshold: 1.637",LOW,"HOLD: Z-Score=0.745, Threshold=1.637, Strength=0.000","Z(0.75), Threshold(-0.10/1.64), Vol(2.18)",,,"Ticker-specific thresholds applied - Buy: -0.101, Sell: 1.637",-0.101,1.637,Technology,26-08-2025 02:28,16,1
579cdf2a,26-08-2025 02:27,PATH,26-08-2025,11.03,1215360,-0.756527117,-0.539328736,8.902478046,0.716540207,4.016222559,0,HOLD,"HOLD (LOW) - Ticker: PATH, Z: -0.757, Threshold: -0.717",LOW,"HOLD: Z-Score=-0.757, Threshold=-0.717, Strength=0.000","Z(-0.76), Threshold(-1.37/-0.72), Vol(4.02)",,,"Ticker-specific thresholds applied - Buy: -1.368, Sell: -0.717",-1.368,-0.717,Technology,26-08-2025 02:27,16,0
579cdf2a,26-08-2025 02:27,PLTR,26-08-2025,157.16,4071981,-0.460957642,1.295742403,51.54787296,0.489041154,1.240319069,-0.008521179,SELL,"SELL (MODERATE) - Ticker: PLTR, Z: -0.461, Threshold: -0.478",MODERATE,"SELL: Z-Score=-0.461, Threshold=-0.478, Strength=-0.009","Z(-0.46), Threshold(-1.19/-0.48), Vol(1.24)",,"SELL: Z-Score=-0.461, Threshold=-0.478, Strength=-0.009","Ticker-specific thresholds applied - Buy: -1.185, Sell: -0.478",-1.185,-0.478,Technology,26-08-2025 02:28,16,5
579cdf2a,26-08-2025 02:27,PTON,26-08-2025,7.5,1667631,0.369303859,2.629673387,27.07086497,0.58439171,6.717893117,0,HOLD,"HOLD (LOW) - Ticker: PTON, Z: 0.369, Threshold: 3.508",LOW,"HOLD: Z-Score=0.369, Threshold=3.508, Strength=0.000","Z(0.37), Threshold(0.17/3.51), Vol(6.72)",,,"Ticker-specific thresholds applied - Buy: 0.175, Sell: 3.508",0.175,3.508,Consumer,26-08-2025 02:28,16,6
579cdf2a,26-08-2025 02:27,RGTI,26-08-2025,14.47,1158523,-0.881771407,2.019103257,34.71673765,0.022601659,1.279018965,0,HOLD,"HOLD (LOW) - Ticker: RGTI, Z: -0.882, Threshold: -0.844",LOW,"HOLD: Z-Score=-0.882, Threshold=-0.844, Strength=0.000","Z(-0.88), Threshold(-1.01/-0.84), Vol(1.28)",,,"Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,26-08-2025 02:27,16,0
579cdf2a,26-08-2025 02:27,TSLA,26-08-2025,346.62,4612131,1.978660388,-4.507510889,84.124881,0.265925481,1.577742325,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 1.979, Threshold: 2.324",LOW,"HOLD: Z-Score=1.979, Threshold=2.324, Strength=0.000","Z(1.98), Threshold(0.04/2.32), Vol(1.58)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,26-08-2025 02:28,16,6
579cdf2a,26-08-2025 02:27,TTD,26-08-2025,52.375,784250,-1.285020297,-18.65671401,482.3447228,0.82470979,2.713121091,0,HOLD,"HOLD (LOW) - Ticker: TTD, Z: -1.285, Threshold: -1.279",LOW,"HOLD: Z-Score=-1.285, Threshold=-1.279, Strength=0.000","Z(-1.29), Threshold(-1.86/-1.28), Vol(2.71)",,,"Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,26-08-2025 02:28,16,5
579cdf2a,26-08-2025 02:27,TWLO,26-08-2025,104.57,225249,-0.98117061,-8.269666771,173.7633284,0.770377358,2.751957735,-0.106914695,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -0.981, Threshold: -1.195",MODERATE,"SELL: Z-Score=-0.981, Threshold=-1.195, Strength=-0.107","Z(-0.98), Threshold(-2.10/-1.20), Vol(2.75)",,"SELL: Z-Score=-0.981, Threshold=-1.195, Strength=-0.107","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,26-08-2025 02:28,16,6
eda607b9,26-08-2025 19:30,ASAN,26-08-2025,14.32,64441,0.065792088,-0.370200806,9.805936754,0.505036724,0.538233804,-0.513396044,SELL,"SELL (HIGH) - Ticker: ASAN, Z: 0.066, Threshold: -0.961",HIGH,"SELL: Z-Score=0.066, Threshold=-0.961, Strength=-0.513","Z(0.07), Threshold(-2.36/-0.96), Vol(0.54)",,"SELL: Z-Score=0.066, Threshold=-0.961, Strength=-0.513","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,26-08-2025 19:30,16,7
eda607b9,26-08-2025 19:30,BABA,26-08-2025,125.42,530990,1.740664452,3.440109875,45.61216257,0.012558349,1.144009265,-0.048832226,SELL,"SELL (MODERATE) - Ticker: BABA, Z: 1.741, Threshold: 1.643",MODERATE,"SELL: Z-Score=1.741, Threshold=1.643, Strength=-0.049","Z(1.74), Threshold(0.05/1.64), Vol(1.14)",,"SELL: Z-Score=1.741, Threshold=1.643, Strength=-0.049","Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,26-08-2025 19:30,16,4
eda607b9,26-08-2025 19:30,BW,26-08-2025,1.73,38035,1.948298211,0.544516054,3.59962048,0.942921943,0.724440173,0,HOLD,"HOLD (LOW) - Ticker: BW, Z: 1.948, Threshold: 3.281",LOW,"HOLD: Z-Score=1.948, Threshold=3.281, Strength=0.000","Z(1.95), Threshold(1.12/3.28), Vol(0.72)",,,"Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,26-08-2025 19:31,16,10
eda607b9,26-08-2025 19:30,MSFT,26-08-2025,502.9199,550463,-1.352271709,11.44484058,229.3974494,0.337881013,0.729285858,0.083135854,BUY,"BUY (MODERATE) - Ticker: MSFT, Z: -1.352, Threshold: -1.186",MODERATE,"BUY: Z-Score=-1.352, Threshold=-1.186, Strength=0.083","Z(-1.35), Threshold(-1.19/-0.72), Vol(0.73)","BUY: Z-Score=-1.352, Threshold=-1.186, Strength=0.083",,"Ticker-specific thresholds applied - Buy: -1.186, Sell: -0.717",-1.186,-0.717,Technology,26-08-2025 19:30,16,3
eda607b9,26-08-2025 19:30,CVNA,26-08-2025,361.38,70611,1.015784813,12.29468703,270.4965286,0.014873706,0.598915926,-0.863392406,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.016, Threshold: -0.711",HIGH,"SELL: Z-Score=1.016, Threshold=-0.711, Strength=-0.863","Z(1.02), Threshold(-2.04/-0.71), Vol(0.60)",,"SELL: Z-Score=1.016, Threshold=-0.711, Strength=-0.863","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,26-08-2025 19:30,16,5
eda607b9,26-08-2025 19:30,GOOG,26-08-2025,207.19,1089975,1.506689536,1.086454876,14.91539925,0.572235477,1.375432346,0,HOLD,"HOLD (LOW) - Ticker: GOOG, Z: 1.507, Threshold: 2.044",LOW,"HOLD: Z-Score=1.507, Threshold=2.044, Strength=0.000","Z(1.51), Threshold(0.89/2.04), Vol(1.38)",,,"Ticker-specific thresholds applied - Buy: 0.885, Sell: 2.044",0.885,2.044,Technology,26-08-2025 19:30,16,3
eda607b9,26-08-2025 19:30,HPE,26-08-2025,22.525,165976,2.562555544,0.630435911,28.49684619,0.803844032,0.272315217,-1,SELL,"SELL (HIGH) - Ticker: HPE, Z: 2.563, Threshold: -0.461",HIGH,"SELL: Z-Score=2.563, Threshold=-0.461, Strength=-1.000","Z(2.56), Threshold(-0.46/-0.46), Vol(0.27)",,"SELL: Z-Score=2.563, Threshold=-0.461, Strength=-1.000","Ticker-specific thresholds applied - Buy: -0.461, Sell: -0.461",-0.461,-0.461,Hardware,26-08-2025 19:30,16,6
eda607b9,26-08-2025 19:30,JMIA,26-08-2025,8.66,258189,2.105910044,10.24014008,184.2564215,0.958136679,1.564454785,0,HOLD,"HOLD (LOW) - Ticker: JMIA, Z: 2.106, Threshold: 3.792",LOW,"HOLD: Z-Score=2.106, Threshold=3.792, Strength=0.000","Z(2.11), Threshold(1.22/3.79), Vol(1.56)",,,"Ticker-specific thresholds applied - Buy: 1.222, Sell: 3.792",1.222,3.792,E-Commerce,26-08-2025 19:31,16,10
eda607b9,26-08-2025 19:30,NVDA,26-08-2025,179.5,9582097,0.678788479,1.19534513,32.82322689,0.030652914,1.675061265,0,HOLD,"HOLD (LOW) - Ticker: NVDA, Z: 0.679, Threshold: 1.637",LOW,"HOLD: Z-Score=0.679, Threshold=1.637, Strength=0.000","Z(0.68), Threshold(-0.10/1.64), Vol(1.68)",,,"Ticker-specific thresholds applied - Buy: -0.101, Sell: 1.637",-0.101,1.637,Technology,26-08-2025 19:30,16,3
eda607b9,26-08-2025 19:30,PATH,26-08-2025,11.085,140336,-0.679632939,-0.537877807,8.869944671,0.702522764,0.439180927,-0.018683531,SELL,"SELL (MODERATE) - Ticker: PATH, Z: -0.680, Threshold: -0.717",MODERATE,"SELL: Z-Score=-0.680, Threshold=-0.717, Strength=-0.019","Z(-0.68), Threshold(-1.37/-0.72), Vol(0.44)",,"SELL: Z-Score=-0.680, Threshold=-0.717, Strength=-0.019","Ticker-specific thresholds applied - Buy: -1.368, Sell: -0.717",-1.368,-0.717,Technology,26-08-2025 19:30,16,2
eda607b9,26-08-2025 19:30,PLTR,26-08-2025,157.33,4281375,-0.447069383,1.296235938,51.6422506,0.487181401,1.260075678,-0.015465308,SELL,"SELL (MODERATE) - Ticker: PLTR, Z: -0.447, Threshold: -0.478",MODERATE,"SELL: Z-Score=-0.447, Threshold=-0.478, Strength=-0.015","Z(-0.45), Threshold(-1.19/-0.48), Vol(1.26)",,"SELL: Z-Score=-0.447, Threshold=-0.478, Strength=-0.015","Ticker-specific thresholds applied - Buy: -1.185, Sell: -0.478",-1.185,-0.478,Technology,26-08-2025 19:30,16,8
eda607b9,26-08-2025 19:30,PTON,26-08-2025,7.8,720703,0.741767561,2.608453726,26.40871419,0.619767447,2.597912578,0,HOLD,"HOLD (LOW) - Ticker: PTON, Z: 0.742, Threshold: 3.508",LOW,"HOLD: Z-Score=0.742, Threshold=3.508, Strength=0.000","Z(0.74), Threshold(0.17/3.51), Vol(2.60)",,,"Ticker-specific thresholds applied - Buy: 0.175, Sell: 3.508",0.175,3.508,Consumer,26-08-2025 19:31,16,10
eda607b9,26-08-2025 19:30,RGTI,26-08-2025,15.066,2007548,-0.335664731,2.000606819,34.26069197,0.018059072,2.090976104,-0.254167635,SELL,"SELL (HIGH) - Ticker: RGTI, Z: -0.336, Threshold: -0.844",HIGH,"SELL: Z-Score=-0.336, Threshold=-0.844, Strength=-0.254","Z(-0.34), Threshold(-1.01/-0.84), Vol(2.09)",,"SELL: Z-Score=-0.336, Threshold=-0.844, Strength=-0.254","Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,26-08-2025 19:30,16,1
eda607b9,26-08-2025 19:30,TSLA,26-08-2025,347.46,5296278,2.040193456,-4.513166173,84.31469396,0.286907756,1.716151283,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 2.040, Threshold: 2.324",LOW,"HOLD: Z-Score=2.040, Threshold=2.324, Strength=0.000","Z(2.04), Threshold(0.04/2.32), Vol(1.72)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,26-08-2025 19:31,16,10
eda607b9,26-08-2025 19:30,TTD,26-08-2025,52.51,285561,-1.272193294,-18.67752083,483.4615956,0.822815115,0.945727102,-0.003403353,SELL,"SELL (MODERATE) - Ticker: TTD, Z: -1.272, Threshold: -1.279",MODERATE,"SELL: Z-Score=-1.272, Threshold=-1.279, Strength=-0.003","Z(-1.27), Threshold(-1.86/-1.28), Vol(0.95)",,"SELL: Z-Score=-1.272, Threshold=-1.279, Strength=-0.003","Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,26-08-2025 19:30,16,9
eda607b9,26-08-2025 19:30,TWLO,26-08-2025,104.77,50414,-0.963794612,-8.278741924,174.1531701,0.768263821,0.594288297,-0.115602694,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -0.964, Threshold: -1.195",MODERATE,"SELL: Z-Score=-0.964, Threshold=-1.195, Strength=-0.116","Z(-0.96), Threshold(-2.10/-1.20), Vol(0.59)",,"SELL: Z-Score=-0.964, Threshold=-1.195, Strength=-0.116","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,26-08-2025 19:30,16,10
9e5b3ece,27-08-2025 01:47,ASAN,27-08-2025,14.05,599521,-0.355465076,-0.375171398,9.843613918,0.500685583,7.144385641,-0.302767462,SELL,"SELL (HIGH) - Ticker: ASAN, Z: -0.355, Threshold: -0.961",HIGH,"SELL: Z-Score=-0.355, Threshold=-0.961, Strength=-0.303","Z(-0.36), Threshold(-2.36/-0.96), Vol(7.14)",,"SELL: Z-Score=-0.355, Threshold=-0.961, Strength=-0.303","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,27-08-2025 01:48,16,5
9e5b3ece,27-08-2025 01:47,BABA,27-08-2025,124.17,775165,1.294526444,3.483908484,46.76987154,0.00812424,2.012633214,0,HOLD,"HOLD (LOW) - Ticker: BABA, Z: 1.295, Threshold: 1.643",LOW,"HOLD: Z-Score=1.295, Threshold=1.643, Strength=0.000","Z(1.29), Threshold(0.05/1.64), Vol(2.01)",,,"Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,27-08-2025 01:48,16,2
9e5b3ece,27-08-2025 01:47,BW,27-08-2025,1.72,58582,1.791987028,0.545383525,3.679913441,0.928990762,1.25790957,0,HOLD,"HOLD (LOW) - Ticker: BW, Z: 1.792, Threshold: 3.281",LOW,"HOLD: Z-Score=1.792, Threshold=3.281, Strength=0.000","Z(1.79), Threshold(1.12/3.28), Vol(1.26)",,,"Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,27-08-2025 01:48,16,8
9e5b3ece,27-08-2025 01:47,CVNA,27-08-2025,372,320547,1.728838734,12.39161797,276.1595037,0.028196954,3.448589102,-1,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.729, Threshold: -0.711",HIGH,"SELL: Z-Score=1.729, Threshold=-0.711, Strength=-1.000","Z(1.73), Threshold(-2.04/-0.71), Vol(3.45)",,"SELL: Z-Score=1.729, Threshold=-0.711, Strength=-1.000","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,27-08-2025 01:48,16,3
9e5b3ece,27-08-2025 01:47,GOOG,27-08-2025,207.93,2182428,1.532465656,1.09696377,15.21617353,0.581848479,3.396817213,0,HOLD,"HOLD (LOW) - Ticker: GOOG, Z: 1.532, Threshold: 2.044",LOW,"HOLD: Z-Score=1.532, Threshold=2.044, Strength=0.000","Z(1.53), Threshold(0.89/2.04), Vol(3.40)",,,"Ticker-specific thresholds applied - Buy: 0.885, Sell: 2.044",0.885,2.044,Technology,27-08-2025 01:47,16,2
9e5b3ece,27-08-2025 01:47,MSFT,27-08-2025,502.1,4555611,-1.367245167,11.38017225,229.4252837,0.372396309,7.19929691,0.090622583,BUY,"BUY (MODERATE) - Ticker: MSFT, Z: -1.367, Threshold: -1.186",MODERATE,"BUY: Z-Score=-1.367, Threshold=-1.186, Strength=0.091","Z(-1.37), Threshold(-1.19/-0.72), Vol(7.20)","BUY: Z-Score=-1.367, Threshold=-1.186, Strength=0.091",,"Ticker-specific thresholds applied - Buy: -1.186, Sell: -0.717",-1.186,-0.717,Technology,27-08-2025 01:47,16,2
9e5b3ece,27-08-2025 01:47,HPE,27-08-2025,22.505,1979356,2.273003266,0.631308067,28.82718518,0.793209,4.385776627,-1,SELL,"SELL (HIGH) - Ticker: HPE, Z: 2.273, Threshold: -0.461",HIGH,"SELL: Z-Score=2.273, Threshold=-0.461, Strength=-1.000","Z(2.27), Threshold(-0.46/-0.46), Vol(4.39)",,"SELL: Z-Score=2.273, Threshold=-0.461, Strength=-1.000","Ticker-specific thresholds applied - Buy: -0.461, Sell: -0.461",-0.461,-0.461,Hardware,27-08-2025 01:48,16,4
9e5b3ece,27-08-2025 01:47,JMIA,27-08-2025,8.945,472318,2.13238472,10.33279352,188.390261,0.966836623,2.432360349,0,HOLD,"HOLD (LOW) - Ticker: JMIA, Z: 2.132, Threshold: 3.792",LOW,"HOLD: Z-Score=2.132, Threshold=3.792, Strength=0.000","Z(2.13), Threshold(1.22/3.79), Vol(2.43)",,,"Ticker-specific thresholds applied - Buy: 1.222, Sell: 3.792",1.222,3.792,E-Commerce,27-08-2025 01:48,16,8
9e5b3ece,27-08-2025 01:47,NVDA,27-08-2025,181.73,10663075,1.11256044,1.19698897,33.44795621,0.038069032,2.137216514,0,HOLD,"HOLD (LOW) - Ticker: NVDA, Z: 1.113, Threshold: 1.637",LOW,"HOLD: Z-Score=1.113, Threshold=1.637, Strength=0.000","Z(1.11), Threshold(-0.10/1.64), Vol(2.14)",,,"Ticker-specific thresholds applied - Buy: -0.101, Sell: 1.637",-0.101,1.637,Technology,27-08-2025 01:47,16,2
9e5b3ece,27-08-2025 01:47,PATH,27-08-2025,10.81,1240453,-1.032283072,-0.51603715,8.856899506,0.758926657,4.955593486,0,HOLD,"HOLD (LOW) - Ticker: PATH, Z: -1.032, Threshold: -0.717",LOW,"HOLD: Z-Score=-1.032, Threshold=-0.717, Strength=0.000","Z(-1.03), Threshold(-1.37/-0.72), Vol(4.96)",,,"Ticker-specific thresholds applied - Buy: -1.368, Sell: -0.717",-1.368,-0.717,Technology,27-08-2025 01:47,16,1
9e5b3ece,27-08-2025 01:47,PLTR,27-08-2025,160.83,6109985,-0.172153011,1.28877708,51.80859046,0.455525028,2.140192461,-0.152923495,SELL,"SELL (MODERATE) - Ticker: PLTR, Z: -0.172, Threshold: -0.478",MODERATE,"SELL: Z-Score=-0.172, Threshold=-0.478, Strength=-0.153","Z(-0.17), Threshold(-1.19/-0.48), Vol(2.14)",,"SELL: Z-Score=-0.172, Threshold=-0.478, Strength=-0.153","Ticker-specific thresholds applied - Buy: -1.185, Sell: -0.478",-1.185,-0.478,Technology,27-08-2025 01:48,16,6
9e5b3ece,27-08-2025 01:47,PTON,27-08-2025,7.575,1071928,0.45076205,2.641798351,27.09314658,0.575436644,4.531409027,0,HOLD,"HOLD (LOW) - Ticker: PTON, Z: 0.451, Threshold: 3.508",LOW,"HOLD: Z-Score=0.451, Threshold=3.508, Strength=0.000","Z(0.45), Threshold(0.17/3.51), Vol(4.53)",,,"Ticker-specific thresholds applied - Buy: 0.175, Sell: 3.508",0.175,3.508,Consumer,27-08-2025 01:48,16,8
9e5b3ece,27-08-2025 01:47,RGTI,27-08-2025,15.3,2018568,-0.114654357,2.000144317,34.62228952,0.015264954,1.994156984,-0.364672821,SELL,"SELL (HIGH) - Ticker: RGTI, Z: -0.115, Threshold: -0.844",HIGH,"SELL: Z-Score=-0.115, Threshold=-0.844, Strength=-0.365","Z(-0.11), Threshold(-1.01/-0.84), Vol(1.99)",,"SELL: Z-Score=-0.115, Threshold=-0.844, Strength=-0.365","Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,27-08-2025 01:47,16,1
9e5b3ece,27-08-2025 01:47,TSLA,27-08-2025,351.78,6432514,2.271470129,-4.523834331,85.43248923,0.392483861,2.32401134,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 2.271, Threshold: 2.324",LOW,"HOLD: Z-Score=2.271, Threshold=2.324, Strength=0.000","Z(2.27), Threshold(0.04/2.32), Vol(2.32)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,27-08-2025 01:48,16,8
9e5b3ece,27-08-2025 01:47,TTD,27-08-2025,52.205,773991,-1.244068982,-18.94112807,497.4957445,0.820388973,3.318840932,-0.017465509,SELL,"SELL (MODERATE) - Ticker: TTD, Z: -1.244, Threshold: -1.279",MODERATE,"SELL: Z-Score=-1.244, Threshold=-1.279, Strength=-0.017","Z(-1.24), Threshold(-1.86/-1.28), Vol(3.32)",,"SELL: Z-Score=-1.244, Threshold=-1.279, Strength=-0.017","Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,27-08-2025 01:48,16,7
9e5b3ece,27-08-2025 01:47,TWLO,27-08-2025,102.46,680629,-1.102573165,-8.347514502,177.9875976,0.78843828,8.754017306,-0.046213418,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -1.103, Threshold: -1.195",MODERATE,"SELL: Z-Score=-1.103, Threshold=-1.195, Strength=-0.046","Z(-1.10), Threshold(-2.10/-1.20), Vol(8.75)",,"SELL: Z-Score=-1.103, Threshold=-1.195, Strength=-0.046","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,27-08-2025 01:48,16,8
f06b5b59,27-08-2025 20:01,ASAN,27-08-2025,14.05,44997,-0.355588841,-0.375582214,9.846139305,0.500684834,0.636217496,-0.302705579,SELL,"SELL (HIGH) - Ticker: ASAN, Z: -0.356, Threshold: -0.961",HIGH,"SELL: Z-Score=-0.356, Threshold=-0.961, Strength=-0.303","Z(-0.36), Threshold(-2.36/-0.96), Vol(0.64)",,"SELL: Z-Score=-0.356, Threshold=-0.961, Strength=-0.303","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,01:36.8,16,5
f06b5b59,27-08-2025 20:01,BABA,27-08-2025,124.17,775165,1.294526444,3.483908484,46.76987154,0.00812424,2.012633214,0,HOLD,"HOLD (LOW) - Ticker: BABA, Z: 1.295, Threshold: 1.643",LOW,"HOLD: Z-Score=1.295, Threshold=1.643, Strength=0.000","Z(1.29), Threshold(0.05/1.64), Vol(2.01)",,,"Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,01:26.6,16,2
f06b5b59,27-08-2025 20:01,BW,27-08-2025,1.72,58582,1.791987028,0.545383525,3.679913441,0.928990762,1.25790957,0,HOLD,"HOLD (LOW) - Ticker: BW, Z: 1.792, Threshold: 3.281",LOW,"HOLD: Z-Score=1.792, Threshold=3.281, Strength=0.000","Z(1.79), Threshold(1.12/3.28), Vol(1.26)",,,"Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,01:47.2,16,8
f06b5b59,27-08-2025 20:01,CVNA,27-08-2025,372,320547,1.728838734,12.39161797,276.1595037,0.028196954,3.448589102,-1,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.729, Threshold: -0.711",HIGH,"SELL: Z-Score=1.729, Threshold=-0.711, Strength=-1.000","Z(1.73), Threshold(-2.04/-0.71), Vol(3.45)",,"SELL: Z-Score=1.729, Threshold=-0.711, Strength=-1.000","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,01:29.1,16,3
